NumOfEventsInJourney,NumSessions,interactionTime,maxPrice,minPrice,NumCart,NumView,InsessionCart,InsessionView,weekday,timeOfDay,Purchase
1,1,0.0,127.93,127.93,0,1,0,1,1,6,0
1,1,0.0,153.9,153.9,0,1,0,1,6,2,0
1,1,0.0,1364.0,1364.0,0,1,0,1,6,7,0
1,1,0.0,45.42,45.42,0,1,0,1,6,6,0
1,1,0.0,89.84,89.84,0,1,0,1,5,6,0
1,1,0.0,68.21,68.21,0,1,0,1,2,2,0
2,2,744587.0,265.64,262.56,0,2,0,1,7,6,0
1,1,0.0,540.27,540.27,0,1,0,2,4,2,0
1,1,0.0,300.91,300.91,0,1,0,1,2,1,0
1,1,0.0,101.93,101.93,0,1,0,1,4,3,0
1,1,0.0,146.45,146.45,0,1,0,1,3,1,0
1,1,0.0,55.34,55.34,0,1,0,1,7,6,0
1,1,0.0,62.81,62.81,0,1,0,1,3,6,0
1,1,0.0,73.36,73.36,0,1,0,1,1,6,0
1,1,0.0,65.64,65.64,0,1,0,1,6,5,0
1,1,0.0,321.73,321.73,0,1,0,2,3,1,0
1,1,0.0,384.54,384.54,0,1,0,1,6,4,0
1,1,0.0,179.98,179.98,0,1,0,1,7,5,0
1,1,0.0,48.14,48.14,0,1,0,1,5,6,0
1,1,0.0,159.33,159.33,0,1,0,1,5,1,0
1,1,0.0,65.9,65.9,1,0,1,2,3,6,0
1,1,0.0,334.11,334.11,0,1,0,1,4,5,0
1,1,0.0,463.07,463.07,0,1,0,3,1,3,0
1,1,0.0,134.51,134.51,0,1,0,1,1,6,0
1,1,0.0,436.04,436.04,0,1,0,1,7,5,0
1,1,0.0,10.27,10.27,0,1,0,1,6,3,0
1,1,0.0,32.3,32.3,0,1,0,1,6,5,0
1,1,0.0,36.01,36.01,0,1,0,1,7,1,0
2,2,533217.0,1348.5,1335.68,0,2,0,1,4,5,0
1,1,0.0,390.67,390.67,0,1,0,1,5,1,0
1,1,0.0,591.78,591.78,0,1,0,1,6,4,0
1,1,0.0,131.25,131.25,1,0,1,0,1,1,0
1,1,0.0,257.38,257.38,0,1,0,1,6,2,0
1,1,0.0,22.59,22.59,0,1,0,1,5,1,0
1,1,0.0,45.56,45.56,0,1,0,1,5,3,0
1,1,0.0,160.14,160.14,0,1,0,1,6,5,0
1,1,0.0,915.69,915.69,0,1,0,1,3,1,0
1,1,0.0,218.54,218.54,0,1,0,1,7,1,0
1,1,0.0,32.18,32.18,0,1,0,1,7,6,0
2,1,22.0,92.59,92.59,0,2,0,2,5,1,0
1,1,0.0,434.76,434.76,0,1,0,1,5,3,0
1,1,0.0,959.3,959.3,1,0,1,0,4,1,0
1,1,0.0,193.01,193.01,0,1,0,1,7,1,0
1,1,0.0,231.41,231.41,0,1,0,1,5,6,0
1,1,0.0,86.49,86.49,0,1,0,1,1,1,0
1,1,0.0,115.58,115.58,0,1,0,2,1,6,0
1,1,0.0,98.33,98.33,0,1,0,1,6,5,0
1,1,0.0,187.21,187.21,0,1,0,1,4,6,0
1,1,0.0,295.76,295.76,1,0,1,0,7,1,0
1,1,0.0,462.02,462.02,0,1,0,1,2,5,0
1,1,0.0,178.17,178.17,0,1,0,1,1,6,0
1,1,0.0,136.17,136.17,0,1,0,1,1,1,0
1,1,0.0,42.99,42.99,1,0,1,0,4,1,0
1,1,0.0,51.46,51.46,0,1,0,1,1,2,0
1,1,0.0,366.01,366.01,0,1,0,1,2,4,0
1,1,0.0,261.27,261.27,0,1,0,1,6,6,0
1,1,0.0,127.72,127.72,0,1,0,1,6,1,0
1,1,0.0,48.18,48.18,0,1,0,1,6,5,0
1,1,0.0,77.22,77.22,0,1,0,1,4,6,0
1,1,0.0,1492.27,1492.27,0,1,0,2,1,3,0
1,1,0.0,468.48,468.48,0,1,0,3,6,3,0
1,1,0.0,720.71,720.71,0,1,0,2,4,4,0
1,1,0.0,122.44,122.44,0,1,0,1,7,1,0
1,1,0.0,257.38,257.38,0,1,0,1,4,3,0
1,1,0.0,206.7,206.7,0,1,0,4,3,5,0
1,1,0.0,51.46,51.46,0,1,0,2,2,1,0
1,1,0.0,668.97,668.97,0,1,0,2,2,3,0
1,1,0.0,78.51,78.51,0,1,0,1,4,6,0
1,1,0.0,126.23,126.23,0,1,0,2,4,3,0
1,1,0.0,478.26,478.26,0,1,0,3,4,5,0
1,1,0.0,51.46,51.46,0,1,0,1,3,7,0
1,1,0.0,141.82,141.82,0,1,0,1,4,5,0
1,1,0.0,123.3,123.3,0,1,0,1,2,5,0
1,1,0.0,460.84,460.84,0,1,0,1,3,1,0
1,1,0.0,95.24,95.24,0,1,0,1,6,1,0
1,1,0.0,226.51,226.51,0,1,0,1,5,6,0
1,1,0.0,478.62,478.62,0,1,0,1,6,3,0
1,1,0.0,311.44,311.44,0,1,0,1,5,1,0
1,1,0.0,386.08,386.08,0,1,0,1,6,3,0
1,1,0.0,37.52,37.52,0,1,0,1,4,6,0
1,1,0.0,1028.57,1028.57,0,1,0,1,1,1,0
1,1,0.0,233.21,233.21,0,1,0,1,5,3,0
1,1,0.0,69.13,69.13,0,1,0,1,3,1,0
1,1,0.0,1080.34,1080.34,0,1,0,2,5,3,0
1,1,0.0,161.91,161.91,0,1,0,4,6,7,0
1,1,0.0,68.21,68.21,0,1,0,2,2,3,0
1,1,0.0,68.15,68.15,0,1,1,1,6,2,0
1,1,0.0,958.32,958.32,0,1,0,1,6,5,0
1,1,0.0,257.15,257.15,0,1,0,1,1,5,0
1,1,0.0,1518.67,1518.67,0,1,0,1,1,1,0
1,1,0.0,514.56,514.56,0,1,0,2,4,5,0
2,1,48.0,170.14,170.14,0,2,0,2,6,4,0
1,1,0.0,151.61,151.61,1,0,1,0,7,4,0
1,1,0.0,185.85,185.85,0,1,0,1,6,3,0
1,1,0.0,292.48,292.48,0,1,0,1,2,4,0
1,1,0.0,38.35,38.35,0,1,0,3,5,3,0
1,1,0.0,48.14,48.14,0,1,0,1,3,4,0
1,1,0.0,100.36,100.36,0,1,0,1,3,2,0
1,1,0.0,1466.96,1466.96,0,1,0,1,4,5,0
1,1,0.0,269.72,269.72,0,1,0,1,2,2,0
1,1,0.0,42.97,42.97,0,1,0,1,6,6,0
1,1,0.0,202.98,202.98,0,1,0,3,4,3,0
1,1,0.0,522.02,522.02,0,1,0,1,1,2,0
1,1,0.0,125.59,125.59,0,1,0,1,6,5,0
1,1,0.0,488.8,488.8,0,1,0,1,1,3,0
1,1,0.0,778.36,778.36,0,1,0,1,5,6,0
1,1,0.0,147.24,147.24,0,1,0,3,4,5,0
1,1,0.0,79.02,79.02,0,1,0,2,5,5,0
1,1,0.0,1000.8,1000.8,0,1,0,1,5,6,0
1,1,0.0,349.06,349.06,0,1,0,1,2,7,0
1,1,0.0,540.53,540.53,0,1,0,1,4,3,0
1,1,0.0,1158.31,1158.31,0,1,0,1,4,3,0
1,1,0.0,609.8,609.8,0,1,0,4,5,1,0
1,1,0.0,133.28,133.28,0,1,0,1,3,5,0
1,1,0.0,30.62,30.62,0,1,0,1,1,6,0
1,1,0.0,463.31,463.31,0,1,0,1,3,6,0
1,1,0.0,128.7,128.7,0,1,0,1,7,4,0
1,1,0.0,353.43,353.43,0,1,0,1,6,6,0
1,1,0.0,155.47,155.47,0,1,0,1,1,3,0
1,1,0.0,714.28,714.28,0,1,0,1,3,6,0
1,1,0.0,203.35,203.35,0,1,0,1,6,2,0
1,1,0.0,48.65,48.65,0,1,0,1,4,4,0
1,1,0.0,249.68,249.68,0,1,0,1,7,5,0
1,1,0.0,38.1,38.1,0,1,0,1,4,7,0
1,1,0.0,270.28,270.28,0,1,0,1,6,6,0
1,1,0.0,308.86,308.86,0,1,0,2,4,5,0
1,1,0.0,1436.07,1436.07,0,1,0,1,1,5,0
1,1,0.0,870.68,870.68,0,1,0,1,2,4,0
1,1,0.0,106.31,106.31,0,1,0,2,7,1,0
1,1,0.0,155.47,155.47,0,1,0,1,2,5,0
1,1,0.0,262.53,262.53,0,1,0,3,5,6,0
1,1,0.0,1287.01,1287.01,1,0,1,0,7,2,0
1,1,0.0,1336.63,1336.63,0,0,0,0,3,1,1
1,1,0.0,290.35,290.35,0,1,0,1,3,1,0
1,1,0.0,1465.93,1465.93,0,1,0,1,6,5,0
1,1,0.0,514.79,514.79,0,1,0,1,5,5,0
1,1,0.0,221.26,221.26,0,1,0,1,6,4,0
1,1,0.0,308.63,308.63,1,0,1,0,7,4,0
1,1,0.0,257.15,257.15,0,1,0,1,7,5,0
1,1,0.0,40.36,40.36,0,1,0,1,7,6,0
1,1,0.0,128.11,128.11,0,1,0,1,5,6,0
1,1,0.0,36.25,36.25,0,1,0,1,6,1,0
1,1,0.0,127.93,127.93,0,1,0,1,3,6,0
1,1,0.0,55.83,55.83,0,1,0,3,6,3,0
1,1,0.0,1363.23,1363.23,0,1,0,1,3,5,0
4,3,6035.0,746.19,746.18,0,4,0,2,6,1,0
1,1,0.0,58.92,58.92,0,1,0,1,2,4,0
1,1,0.0,49.16,49.16,0,1,0,2,7,6,0
1,1,0.0,346.98,346.98,0,1,0,1,1,3,0
1,1,0.0,989.47,989.47,0,1,0,1,6,6,0
1,1,0.0,25.71,25.71,1,0,1,0,1,1,0
1,1,0.0,769.65,769.65,0,1,0,2,4,5,0
1,1,0.0,164.98,164.98,1,0,1,0,1,6,0
1,1,0.0,37.82,37.82,0,1,0,1,4,6,0
1,1,0.0,218.77,218.77,0,1,0,3,7,1,0
1,1,0.0,321.5,321.5,0,1,0,2,3,5,0
1,1,0.0,771.72,771.72,0,1,0,1,3,1,0
1,1,0.0,308.89,308.89,0,1,0,1,3,5,0
1,1,0.0,137.84,137.84,0,1,0,1,1,4,0
1,1,0.0,24.02,24.02,0,1,0,2,5,3,0
1,1,0.0,1660.02,1660.02,0,1,0,1,6,6,0
1,1,0.0,6.92,6.92,0,1,0,1,6,6,0
1,1,0.0,128.68,128.68,0,1,0,2,6,4,0
1,1,0.0,296.44,296.44,0,1,0,1,4,6,0
1,1,0.0,306.05,306.05,0,1,0,2,3,3,0
1,1,0.0,403.87,403.87,0,1,0,2,6,5,0
1,1,0.0,1364.0,1364.0,1,0,1,0,6,4,0
1,1,0.0,202.31,202.31,0,1,0,1,6,5,0
1,1,0.0,89.34,89.34,0,1,0,1,3,1,0
1,1,0.0,196.14,196.14,0,1,0,1,6,1,0
1,1,0.0,138.23,138.23,0,1,0,2,4,6,0
1,1,0.0,118.38,118.38,0,1,0,2,5,6,0
1,1,0.0,138.97,138.97,0,1,0,1,7,1,0
1,1,0.0,739.79,739.79,0,1,0,1,5,6,0
1,1,0.0,41.96,41.96,0,1,0,1,3,2,0
1,1,0.0,164.74,164.74,0,1,0,2,3,7,0
1,1,0.0,66.15,66.15,0,1,0,1,1,3,0
1,1,0.0,193.06,193.06,0,1,0,1,2,1,0
1,1,0.0,153.16,153.16,0,1,0,1,2,1,0
1,1,0.0,10.27,10.27,0,1,0,4,4,6,0
1,1,0.0,460.24,460.24,0,1,0,1,4,3,0
1,1,0.0,572.19,572.19,0,1,0,1,6,3,0
1,1,0.0,445.29,445.29,0,1,0,1,2,6,0
1,1,0.0,197.95,197.95,0,1,0,2,5,4,0
1,1,0.0,243.51,243.51,0,1,0,1,7,3,0
1,1,0.0,64.87,64.87,0,1,0,1,7,6,0
1,1,0.0,385.6,385.6,0,1,0,1,2,5,0
1,1,0.0,198.71,198.71,0,1,0,3,6,5,0
1,1,0.0,0.0,0.0,0,1,0,4,7,3,0
1,1,0.0,915.08,915.08,0,1,0,1,4,3,0
1,1,0.0,421.86,421.86,1,0,1,0,5,5,0
1,1,0.0,141.55,141.55,0,1,0,1,6,6,0
1,1,0.0,50.71,50.71,0,1,0,1,2,6,0
1,1,0.0,497.97,497.97,0,1,0,1,6,3,0
1,1,0.0,1029.22,1029.22,0,1,0,2,5,1,0
2,2,1377.0,80.57,80.57,0,2,0,1,4,3,0
1,1,0.0,715.59,715.59,0,1,0,1,6,2,0
1,1,0.0,450.2,450.2,0,1,0,1,3,6,0
1,1,0.0,48.37,48.37,0,1,0,1,5,2,0
1,1,0.0,57.38,57.38,0,1,0,1,6,2,0
1,1,0.0,658.55,658.55,0,1,0,1,1,1,0
1,1,0.0,46.31,46.31,0,1,0,2,3,1,0
1,1,0.0,54.31,54.31,0,1,0,2,7,4,0
1,1,0.0,39.9,39.9,0,1,0,1,5,5,0
1,1,0.0,89.84,89.84,0,1,0,1,1,5,0
2,2,534422.0,361.3,350.07,1,1,1,1,2,2,0
1,1,0.0,316.61,316.61,0,1,0,1,3,3,0
1,1,0.0,241.71,241.71,0,1,0,1,4,1,0
1,1,0.0,266.78,266.78,0,1,0,1,7,2,0
1,1,0.0,524.85,524.85,1,0,1,0,6,5,0
1,1,0.0,1068.24,1068.24,0,1,1,2,7,5,0
1,1,0.0,386.08,386.08,0,1,0,1,7,5,0
1,1,0.0,349.96,349.96,0,1,0,1,3,5,0
1,1,0.0,270.79,270.79,0,1,0,1,6,1,0
1,1,0.0,10.27,10.27,0,1,0,1,4,1,0
1,1,0.0,20.57,20.57,0,1,0,1,3,2,0
1,1,0.0,45.17,45.17,0,1,0,1,5,1,0
1,1,0.0,124.26,124.26,0,1,0,5,5,4,0
1,1,0.0,40.9,40.9,0,1,0,3,3,6,0
2,2,133558.0,169.93,169.92,0,2,0,1,6,6,0
1,1,0.0,59.2,59.2,0,1,0,1,6,1,0
1,1,0.0,205.15,205.15,0,1,0,1,7,2,0
1,1,0.0,25.97,25.97,0,1,0,1,1,6,0
1,1,0.0,278.76,278.76,0,1,0,1,3,6,0
1,1,0.0,333.29,333.29,0,1,0,1,7,3,0
1,1,0.0,89.84,89.84,0,1,0,2,7,5,0
1,1,0.0,552.91,552.91,0,1,0,1,4,6,0
1,1,0.0,55.09,55.09,0,1,0,1,6,1,0
1,1,0.0,119.6,119.6,0,1,0,1,4,4,0
1,1,0.0,128.13,128.13,0,1,0,1,3,1,0
2,2,234825.00000000003,106.03,106.03,0,2,0,1,4,4,0
1,1,0.0,242.4,242.4,0,1,0,1,7,1,0
1,1,0.0,128.18,128.18,0,1,0,1,5,5,0
2,2,321.0,245.7,245.7,0,2,0,1,1,5,0
1,1,0.0,87.26,87.26,0,1,0,1,2,5,0
1,1,0.0,86.23,86.23,0,1,0,1,4,3,0
1,1,0.0,306.05,306.05,0,1,0,1,1,5,0
1,1,0.0,178.87,178.87,0,1,0,1,5,5,0
1,1,0.0,993.28,993.28,0,1,0,1,1,5,0
1,1,0.0,925.31,925.31,0,1,0,1,7,7,0
1,1,0.0,76.96,76.96,1,0,1,0,6,3,0
1,1,0.0,56.37,56.37,0,1,0,1,1,5,0
1,1,0.0,384.53,384.53,0,1,0,1,5,4,0
1,1,0.0,102.96,102.96,0,1,0,1,6,1,0
1,1,0.0,368.62,368.62,0,1,0,1,7,6,0
1,1,0.0,61.26,61.26,0,1,0,1,1,6,0
1,1,0.0,83.4,83.4,0,1,0,2,5,6,0
1,1,0.0,164.48,164.48,0,1,0,2,6,4,0
1,1,0.0,43.73,43.73,0,1,0,1,5,6,0
1,1,0.0,7.7,7.7,0,1,0,1,4,3,0
1,1,0.0,746.08,746.08,0,1,0,1,5,3,0
1,1,0.0,71.82,71.82,0,1,0,1,1,6,0
1,1,0.0,125.61,125.61,1,0,1,0,5,6,0
1,1,0.0,110.43,110.43,0,1,0,2,4,3,0
1,1,0.0,568.48,568.48,0,1,0,1,4,3,0
1,1,0.0,514.79,514.79,0,1,0,1,6,5,0
1,1,0.0,46.85,46.85,0,1,0,1,3,4,0
1,1,0.0,154.18,154.18,0,1,0,1,5,1,0
1,1,0.0,15.44,15.44,0,1,0,1,5,2,0
1,1,0.0,82.37,82.37,0,1,0,1,4,5,0
1,1,0.0,434.99,434.99,0,1,0,1,4,4,0
1,1,0.0,792.56,792.56,0,1,0,1,5,5,0
1,1,0.0,109.14,109.14,0,1,0,1,2,3,0
1,1,0.0,187.39,187.39,0,1,0,5,5,2,0
1,1,0.0,169.37,169.37,0,1,0,1,5,5,0
1,1,0.0,295.72,295.72,0,1,0,1,4,6,0
1,1,0.0,360.11,360.11,0,1,0,1,1,5,0
1,1,0.0,565.78,565.78,0,1,0,1,4,5,0
1,1,0.0,152.72,152.72,1,0,1,0,6,1,0
1,1,0.0,119.18,119.18,0,1,0,2,7,3,0
1,1,0.0,92.9,92.9,0,1,0,1,2,5,0
1,1,0.0,262.53,262.53,0,1,0,1,4,3,0
1,1,0.0,231.64,231.64,0,1,0,1,7,4,0
1,1,0.0,733.87,733.87,0,1,0,1,2,4,0
1,1,0.0,273.88,273.88,0,1,0,1,2,6,0
1,1,0.0,101.67,101.67,0,1,0,1,3,6,0
1,1,0.0,47.62,47.62,0,1,0,1,1,6,0
1,1,0.0,37.84,37.84,0,1,0,1,6,1,0
1,1,0.0,57.92,57.92,0,1,0,1,2,4,0
1,1,0.0,223.69,223.69,0,1,0,1,2,4,0
1,1,0.0,437.33,437.33,0,1,0,1,2,3,0
1,1,0.0,226.25,226.25,0,1,0,1,5,6,0
1,1,0.0,276.09,276.09,0,1,0,2,7,5,0
1,1,0.0,179.67,179.67,0,1,0,1,7,5,0
1,1,0.0,262.53,262.53,0,1,0,1,7,3,0
1,1,0.0,257.15,257.15,0,1,0,1,5,1,0
1,1,0.0,299.75,299.75,0,1,0,1,6,1,0
1,1,0.0,102.94,102.94,0,1,0,1,3,4,0
1,1,0.0,42.47,42.47,0,1,0,1,6,5,0
1,1,0.0,39.9,39.9,1,0,1,0,4,3,0
1,1,0.0,874.93,874.93,0,1,0,1,1,1,0
1,1,0.0,347.73,347.73,0,1,0,1,2,6,0
1,1,0.0,105.02,105.02,0,1,0,2,7,6,0
1,1,0.0,195.63,195.63,0,1,0,1,3,5,0
1,1,0.0,177.16,177.16,0,1,0,2,5,2,0
1,1,0.0,81.08,81.08,0,1,0,1,2,4,0
1,1,0.0,217.51,217.51,0,1,0,1,5,5,0
1,1,0.0,458.21,458.21,0,1,0,1,1,3,0
1,1,0.0,122.27,122.27,0,1,0,1,4,1,0
1,1,0.0,138.35,138.35,0,1,0,1,4,5,0
1,1,0.0,720.46,720.46,0,1,0,1,5,7,0
1,1,0.0,198.18,198.18,0,1,0,1,6,6,0
1,1,0.0,17.5,17.5,0,1,0,1,2,3,0
1,1,0.0,35.78,35.78,0,1,0,1,3,5,0
1,1,0.0,187.91,187.91,0,1,0,2,5,5,0
1,1,0.0,166.03,166.03,0,1,0,1,7,1,0
1,1,0.0,12.59,12.59,0,1,0,2,4,3,0
1,1,0.0,30.63,30.63,0,1,0,1,5,4,0
1,1,0.0,257.41,257.41,0,1,0,1,7,3,0
1,1,0.0,51.61,51.61,0,1,0,1,5,5,0
1,1,0.0,123.53,123.53,0,1,0,1,7,6,0
1,1,0.0,379.42,379.42,0,1,0,1,2,6,0
1,1,0.0,181.21,181.21,0,0,0,0,3,1,1
1,1,0.0,254.83,254.83,0,1,0,1,5,1,0
1,1,0.0,75.16,75.16,0,1,0,1,3,3,0
1,1,0.0,35.26,35.26,0,1,0,1,6,3,0
1,1,0.0,437.57,437.57,0,1,0,1,7,5,0
1,1,0.0,64.33,64.33,0,1,0,1,4,3,0
1,1,0.0,25.71,25.71,0,1,0,1,6,7,0
1,1,0.0,113.0,113.0,0,1,0,1,7,5,0
1,1,0.0,676.8,676.8,0,1,0,1,7,5,0
1,1,0.0,125.95,125.95,0,1,0,1,5,1,0
1,1,0.0,59.2,59.2,0,1,0,1,5,3,0
1,1,0.0,43.37,43.37,0,1,0,1,5,3,0
1,1,0.0,203.33,203.33,0,1,0,1,6,6,0
1,1,0.0,84.43,84.43,0,1,0,1,3,1,0
1,1,0.0,107.6,107.6,0,1,0,2,2,3,0
1,1,0.0,292.08,292.08,0,1,0,1,7,6,0
1,1,0.0,210.6,210.6,0,1,0,1,2,4,0
1,1,0.0,87.12,87.12,0,1,0,1,7,1,0
1,1,0.0,292.48,292.48,0,1,0,1,1,5,0
1,1,0.0,787.41,787.41,0,1,0,1,1,3,0
1,1,0.0,2445.37,2445.37,0,1,0,1,1,4,0
1,1,0.0,349.29,349.29,0,1,0,1,7,6,0
1,1,0.0,1342.53,1342.53,0,1,0,1,1,6,0
1,1,0.0,359.79,359.79,0,1,0,1,5,5,0
1,1,0.0,162.17,162.17,0,1,0,1,7,6,0
1,1,0.0,182.24,182.24,0,1,0,1,7,6,0
1,1,0.0,55.34,55.34,0,1,0,1,6,4,0
1,1,0.0,43.5,43.5,0,1,0,1,2,6,0
1,1,0.0,202.06,202.06,0,0,0,0,7,3,1
1,1,0.0,462.82,462.82,0,1,0,1,6,6,0
1,1,0.0,100.11,100.11,0,1,0,2,6,5,0
2,2,218141.0,545.96,545.7,1,1,1,1,2,5,0
1,1,0.0,195.01,195.01,0,1,0,1,7,5,0
1,1,0.0,797.7,797.7,0,1,0,1,4,3,0
1,1,0.0,97.81,97.81,0,1,0,1,5,4,0
1,1,0.0,17.76,17.76,0,1,0,1,3,2,0
1,1,0.0,718.17,718.17,0,1,0,1,7,4,0
1,1,0.0,10.71,10.71,0,1,0,1,4,6,0
1,1,0.0,282.89,282.89,0,1,0,1,1,6,0
1,1,0.0,72.04,72.04,0,1,0,1,1,1,0
1,1,0.0,398.98,398.98,0,1,0,1,6,5,0
2,1,808.0,334.37,334.37,1,1,1,1,1,6,0
1,1,0.0,381.72,381.72,1,0,1,0,5,5,0
1,1,0.0,170.07,170.07,0,1,0,1,2,6,0
1,1,0.0,72.45,72.45,0,1,0,1,5,5,0
1,1,0.0,62.29,62.29,0,1,0,2,2,5,0
2,1,2.0,354.63,354.63,0,2,0,2,6,3,0
1,1,0.0,100.39,100.39,0,1,0,1,2,1,0
1,1,0.0,1185.53,1185.53,0,1,0,1,6,4,0
1,1,0.0,106.19,106.19,0,1,0,1,5,1,0
1,1,0.0,46.56,46.56,0,1,0,1,7,5,0
1,1,0.0,231.64,231.64,0,1,0,1,5,6,0
1,1,0.0,231.12,231.12,0,1,0,1,7,5,0
1,1,0.0,46.31,46.31,0,1,0,1,7,6,0
1,1,0.0,88.01,88.01,0,1,0,1,6,1,0
1,1,0.0,243.53,243.53,0,1,0,1,2,2,0
1,1,0.0,967.82,967.82,0,1,0,1,5,2,0
1,1,0.0,205.4,205.4,0,1,0,1,6,7,0
1,1,0.0,177.07,177.07,0,1,0,1,6,5,0
1,1,0.0,461.1,461.1,0,1,0,1,2,3,0
1,1,0.0,279.68,279.68,0,1,0,1,2,6,0
1,1,0.0,20.57,20.57,0,1,0,1,7,1,0
1,1,0.0,241.84,241.84,0,1,0,1,7,6,0
1,1,0.0,40.88,40.88,0,1,0,1,4,4,0
1,1,0.0,25.74,25.74,0,1,0,1,1,1,0
1,1,0.0,154.42,154.42,0,1,0,1,6,3,0
1,1,0.0,162.14,162.14,0,1,0,1,5,5,0
1,1,0.0,69.37,69.37,0,1,0,2,6,3,0
1,1,0.0,360.34,360.34,0,1,0,1,7,6,0
1,1,0.0,51.57,51.57,0,1,0,1,5,3,0
1,1,0.0,487.14,487.14,0,0,0,0,1,6,1
1,1,0.0,285.46,285.46,0,1,0,1,6,5,0
2,2,380141.0,181.21,181.21,0,2,0,1,3,6,0
1,1,0.0,10.36,10.36,0,1,0,1,7,4,0
1,1,0.0,201.09,201.09,0,1,0,1,7,6,0
1,1,0.0,325.36,325.36,0,1,0,1,1,3,0
1,1,0.0,84.43,84.43,0,1,0,1,2,4,0
1,1,0.0,43.22,43.22,0,1,0,1,7,2,0
1,1,0.0,88.78,88.78,0,1,0,1,5,3,0
1,1,0.0,320.7,320.7,0,1,0,1,6,5,0
1,1,0.0,47.59,47.59,0,0,0,0,6,6,1
1,1,0.0,234.76,234.76,0,1,0,2,6,2,0
1,1,0.0,180.96,180.96,0,1,0,7,5,3,0
1,1,0.0,346.83,346.83,0,1,0,1,6,5,0
1,1,0.0,30.36,30.36,0,1,0,2,5,5,0
1,1,0.0,14.69,14.69,0,1,0,1,7,3,0
1,1,0.0,97.81,97.81,0,1,0,2,7,4,0
1,1,0.0,277.74,277.74,0,1,0,1,6,1,0
1,1,0.0,53.54,53.54,0,1,0,3,4,5,0
1,1,0.0,93.95,93.95,0,1,0,1,5,5,0
1,1,0.0,290.06,290.06,0,1,0,1,4,3,0
1,1,0.0,51.22,51.22,0,1,0,1,3,3,0
1,1,0.0,35.75,35.75,0,1,1,1,5,1,0
1,1,0.0,235.6,235.6,0,1,0,1,6,3,0
1,1,0.0,127.07,127.07,0,1,0,1,7,1,0
1,1,0.0,239.13,239.13,0,1,0,2,2,5,0
1,1,0.0,1091.38,1091.38,0,1,0,1,7,6,0
1,1,0.0,59.18,59.18,0,1,0,1,6,6,0
1,1,0.0,643.23,643.23,0,1,0,2,5,6,0
1,1,0.0,46.33,46.33,0,1,0,2,5,3,0
1,1,0.0,203.04,203.04,0,1,0,1,2,5,0
1,1,0.0,193.92,193.92,0,1,0,1,6,3,0
1,1,0.0,51.22,51.22,0,1,0,1,5,6,0
1,1,0.0,20.08,20.08,0,1,0,3,6,6,0
1,1,0.0,102.68,102.68,0,1,0,2,4,3,0
1,1,0.0,151.87,151.87,0,1,0,2,2,3,0
1,1,0.0,16.74,16.74,0,1,0,1,6,4,0
1,1,0.0,396.72,396.72,0,1,0,1,6,5,0
1,1,0.0,28.55,28.55,1,0,1,0,4,7,0
1,1,0.0,1170.12,1170.12,0,1,0,1,6,6,0
1,1,0.0,12.36,12.36,0,1,0,1,6,5,0
1,1,0.0,489.05,489.05,0,1,0,2,2,5,0
1,1,0.0,216.45,216.45,0,1,0,1,2,1,0
1,1,0.0,46.31,46.31,0,1,0,1,3,2,0
1,1,0.0,136.9,136.9,0,1,0,2,2,5,0
1,1,0.0,195.22,195.22,0,1,0,1,3,1,0
1,1,0.0,156.25,156.25,0,1,0,1,3,1,0
1,1,0.0,25.48,25.48,0,1,0,1,5,3,0
1,1,0.0,17.76,17.76,0,1,0,1,5,3,0
1,1,0.0,566.27,566.27,0,1,0,1,3,6,0
1,1,0.0,38.61,38.61,0,1,0,2,5,3,0
1,1,0.0,167.24,167.24,0,1,0,1,7,5,0
1,1,0.0,229.61,229.61,0,1,0,1,2,6,0
1,1,0.0,241.16,241.16,0,1,0,1,7,5,0
1,1,0.0,914.0,914.0,0,1,0,1,4,3,0
1,1,0.0,140.8,140.8,0,1,0,1,6,1,0
1,1,0.0,182.5,182.5,1,0,1,0,5,1,0
2,1,438.0,167.06,167.06,0,2,0,2,1,5,0
1,1,0.0,39.64,39.64,0,1,0,1,5,6,0
1,1,0.0,268.96,268.96,0,1,0,1,3,3,0
1,1,0.0,180.42,180.42,0,1,0,1,3,4,0
1,1,0.0,526.14,526.14,0,1,0,1,2,1,0
1,1,0.0,102.65,102.65,0,1,0,3,5,6,0
1,1,0.0,257.41,257.41,0,1,0,1,6,6,0
1,1,0.0,229.07,229.07,0,1,0,1,3,1,0
1,1,0.0,553.17,553.17,0,1,0,1,6,6,0
1,1,0.0,90.05,90.05,0,1,0,1,3,7,0
1,1,0.0,28.31,28.31,0,1,0,1,6,5,0
1,1,0.0,49.82,49.82,0,1,0,2,2,6,0
1,1,0.0,171.95,171.95,0,1,0,3,7,5,0
1,1,0.0,241.96,241.96,0,1,0,1,7,6,0
1,1,0.0,58.92,58.92,0,1,0,1,7,5,0
1,1,0.0,64.35,64.35,0,1,0,1,4,3,0
1,1,0.0,64.35,64.35,0,1,0,1,5,5,0
1,1,0.0,85.97,85.97,0,1,0,1,7,5,0
1,1,0.0,728.81,728.81,0,1,0,1,4,3,0
1,1,0.0,226.75,226.75,0,1,0,1,4,5,0
1,1,0.0,396.64,396.64,0,1,0,1,3,6,0
1,1,0.0,312.97,312.97,0,1,0,1,2,6,0
1,1,0.0,49.42,49.42,0,1,0,1,2,1,0
